262,380,186,218
206,315,397,373
323,314,-1,332
402,269,-1,-1
-1,285,402,233
251,426,-1,-1
324,258,348,-1
354,-1,147,-1
459,-1,292,-1
111,389,305,362
194,357,409,-1
353,-1,293,324
264,487,357,232
289,213,-1,323
314,436,414,487
368,143,457,342
157,250,420,325
440,-1,123,453
258,299,250,495
250,354,-1,365
233,346,-1,115
131,197,331,94
344,208,336,147
306,405,-1,251
469,-1,195,335
270,330,488,247
365,269,140,-1
-1,357,-1,313
389,210,165,314
333,379,231,265
149,417,165,122
112,131,466,189
389,280,313,205
264,282,89,179
-1,256,382,236
389,386,387,-1
-1,412,437,-1
494,192,-1,319
262,394,369,-1
393,319,421,109
474,289,240,258
351,395,253,186
488,270,360,103
199,329,-1,358
352,158,360,195
242,234,217,399
404,484,318,413
210,100,289,328
407,-1,256,197
396,-1,456,-1
146,437,340,165
294,453,-1,-1
498,-1,143,-1
325,-1,-1,253
493,488,417,369
154,497,399,327
292,402,-1,316
-1,309,-1,201
306,181,368,325
309,-1,-1,128
342,476,-1,288
298,189,208,-1
426,-1,345,436
-1,317,342,-1
360,360,-1,285
378,241,412,-1
412,-1,-1,273
382,-1,347,178
294,-1,208,-1
359,302,-1,-1
302,156,217,429
195,381,482,215
176,152,400,281
269,205,-1,244
232,257,-1,-1
309,115,-1,-1
206,82,-1,270
330,287,130,151
437,492,403,-1
355,465,219,-1
304,220,439,-1
313,228,435,280
332,451,-1,213
205,346,256,-1
312,169,-1,-1
137,188,443,311
265,301,228,421
347,379,350,194
266,342,-1,403
413,269,450,-1
182,-1,306,244
334,482,426,291
379,419,176,102
243,496,310,-1
347,190,-1,396
-1,282,335,-1
227,432,-1,161
188,311,199,207
-1,-1,311,221
455,123,121,-1
197,455,-1,184
-1,154,251,239
486,-1,295,-1
204,142,207,112
403,252,289,150
305,-1,270,288
470,340,326,197
390,217,-1,-1
377,372,345,342
248,321,316,379
370,-1,168,158
-1,144,163,99
383,453,181,-1
172,293,381,414
329,230,397,292
412,366,-1,-1
360,269,231,-1
184,432,439,275
371,367,494,409
-1,-1,282,193
438,418,241,494
295,319,218,174
342,272,312,442
167,353,388,266
-1,339,371,239
323,305,396,334
-1,216,353,376
297,440,195,456
374,328,-1,198
291,-1,190,262
194,132,114,306
424,308,316,-1
-1,304,-1,358
416,93,344,292
273,376,389,136
434,479,260,303
234,303,363,128
320,-1,-1,268
316,437,-1,-1
352,192,444,-1
397,269,-1,191
435,213,388,190
406,404,-1,317
222,190,281,395
265,247,-1,415
463,-1,385,-1
259,459,-1,-1
331,321,219,346
464,432,439,-1
390,197,262,300
196,449,386,355
399,229,404,296
408,226,226,256
-1,-1,188,-1
-1,-1,237,-1
207,272,-1,383
400,196,243,475
342,-1,273,411
406,260,437,-1
299,-1,135,251
173,223,-1,261
404,-1,-1,328
186,259,250,406
236,189,-1,430
249,220,294,170
432,-1,329,310
303,310,206,343
157,272,252,168
-1,298,440,380
265,229,280,-1
305,135,449,452
183,340,497,-1
230,203,218,229
417,-1,287,361
-1,-1,431,474
240,-1,443,265
346,186,416,200
301,-1,489,291
342,164,277,162
364,160,366,426
407,316,-1,414
444,388,-1,177
232,263,451,166
267,412,114,105
215,79,109,262
207,-1,391,276
458,415,414,182
275,268,352,-1
456,141,438,459
-1,213,318,-1
452,-1,377,406
201,220,318,-1
218,308,306,105
352,286,472,342
310,-1,-1,409
299,298,186,176
390,382,188,-1
358,159,469,366
391,-1,309,229
124,-1,-1,131
436,335,283,-1
460,256,316,-1
409,303,290,143
200,-1,192,315
192,397,440,-1
264,449,233,-1
364,140,185,177
329,-1,-1,352
287,489,204,398
125,264,-1,-1
213,224,284,402
87,405,-1,-1
75,-1,-1,252
376,402,452,-1
336,269,313,456
-1,-1,242,400
338,289,-1,224
280,-1,352,-1
90,292,-1,325
313,329,152,130
261,126,433,-1
485,-1,312,435
311,437,-1,-1
306,-1,375,320
454,279,388,197
243,280,347,274
252,373,302,258
292,342,-1,-1
387,365,243,169
112,224,-1,-1
230,-1,465,213
465,182,241,394
283,212,449,288
130,-1,221,285
389,-1,453,238
337,279,195,-1
460,371,155,371
180,117,-1,187
361,420,-1,495
256,150,-1,440
324,235,299,284
226,365,-1,-1
206,-1,459,-1
429,168,181,122
204,-1,435,234
-1,278,-1,271
444,286,258,167
433,336,-1,-1
419,163,355,85
108,284,400,-1
205,-1,310,472
313,-1,-1,363
225,235,198,120
334,-1,353,-1
352,347,-1,398
418,230,358,-1
180,-1,312,248
231,250,201,224
276,454,304,456
262,-1,-1,375
447,-1,361,254
299,190,-1,-1
269,159,-1,423
344,317,-1,355
232,-1,348,-1
347,393,342,145
313,184,412,-1
322,-1,176,207
232,414,275,271
209,397,257,208
350,205,362,450
162,407,198,179
492,351,459,-1
401,420,497,-1
269,402,171,-1
370,307,84,-1
493,-1,110,416
385,245,308,319
391,301,373,357
315,253,255,301
273,418,426,-1
265,217,371,364
400,427,384,157
198,-1,-1,-1
414,283,256,434
290,345,369,-1
298,143,478,-1
415,380,-1,297
204,-1,291,197
327,488,375,190
-1,209,-1,236
275,370,469,123
265,222,330,176
123,492,-1,-1
430,141,-1,-1
420,286,336,186
465,287,167,-1
356,-1,413,332
174,322,401,349
419,430,148,354
325,301,283,364
298,105,91,350
348,353,317,128
408,259,123,-1
278,168,-1,338
-1,-1,-1,368
300,301,447,-1
408,346,230,403
184,-1,431,-1
403,-1,276,294
386,442,-1,417
252,346,203,454
385,249,-1,449
352,-1,429,219
-1,158,302,224
206,431,329,174
227,275,360,-1
-1,468,-1,237
309,233,388,191
425,478,142,-1
368,363,428,341
443,326,476,-1
500,-1,-1,139
352,193,-1,-1
-1,108,323,317
247,150,-1,-1
315,-1,-1,418
191,467,235,199
220,-1,-1,462
245,-1,275,191
423,-1,366,-1
409,314,315,445
467,279,340,-1
313,261,103,-1
293,360,191,-1
241,-1,173,239
-1,354,326,-1
151,188,-1,262
366,286,372,-1
0.903,0.792,0.763,0.739
320.609080841639,298.680555555556,305.897771952818,295.530446549391
0,2,5,9
3,7,11,17
