234,351,-1,179
373,-1,-1,-1
363,-1,197,-1
-1,349,-1,-1
420,290,-1,417
466,-1,-1,-1
344,495,-1,-1
-1,378,286,499
303,425,372,394
-1,-1,340,-1
462,192,-1,347
325,475,425,-1
-1,437,230,413
-1,-1,-1,189
466,434,324,-1
231,-1,430,-1
301,364,246,472
-1,-1,-1,224
-1,-1,-1,-1
-1,335,245,-1
424,340,-1,-1
-1,286,-1,318
269,177,-1,-1
-1,-1,229,-1
187,-1,-1,217
-1,199,-1,276
-1,318,301,-1
-1,-1,334,400
361,-1,323,-1
-1,-1,402,-1
346,-1,-1,-1
410,288,-1,-1
-1,298,278,-1
-1,362,-1,-1
345,-1,-1,-1
-1,-1,315,-1
-1,382,-1,-1
406,332,-1,-1
268,323,488,-1
-1,-1,-1,-1
-1,-1,-1,235
276,367,324,-1
386,154,-1,-1
-1,256,486,130
269,291,-1,320
469,219,220,307
344,-1,369,-1
343,-1,201,-1
-1,-1,-1,362
-1,-1,483,494
-1,260,489,-1
451,-1,457,-1
-1,381,318,497
255,301,-1,208
471,387,320,-1
285,325,316,378
248,-1,-1,-1
0.527,0.617,0.59,0.546
363.343453510436,341.583468395462,337.981355932203,335.153846153846
0,4,7,17
1,10,18,27
