400,263,180,-1
377,-1,398,125
322,197,267,346
310,414,114,-1
358,301,-1,308
365,-1,399,-1
211,236,290,387
207,423,-1,448
282,396,259,158
346,416,-1,-1
324,359,188,451
308,131,352,-1
197,243,148,253
353,176,-1,224
156,112,416,-1
460,470,183,-1
357,294,156,250
300,282,196,299
261,396,350,107
318,254,-1,443
-1,398,-1,-1
362,-1,-1,447
293,368,-1,289
466,-1,194,471
159,427,412,334
362,185,424,478
438,-1,-1,489
439,369,214,266
217,-1,125,424
244,209,-1,-1
208,321,299,-1
296,472,292,477
208,488,338,-1
312,479,377,447
363,-1,394,229
314,-1,462,-1
242,96,-1,170
167,360,-1,-1
272,206,283,288
384,216,347,-1
425,-1,-1,-1
368,467,276,216
182,-1,321,367
469,199,-1,-1
-1,108,400,336
280,264,235,194
369,-1,-1,166
201,331,206,271
167,254,392,285
409,149,-1,390
-1,324,-1,-1
411,347,305,-1
467,394,332,357
308,156,446,-1
286,455,417,-1
-1,301,263,-1
219,219,325,387
391,212,415,269
386,219,242,-1
268,431,-1,478
417,317,357,205
245,209,258,91
-1,377,311,-1
-1,288,344,174
379,-1,-1,-1
499,438,-1,230
327,373,415,284
451,204,418,232
476,195,250,412
253,450,379,-1
413,148,306,472
363,394,403,194
373,403,-1,166
335,-1,-1,250
127,-1,372,-1
383,493,327,333
381,414,307,-1
227,429,482,260
232,378,478,239
304,275,161,297
420,374,-1,417
325,298,-1,236
163,175,-1,197
361,312,372,148
304,-1,303,-1
-1,-1,145,-1
267,221,-1,284
455,392,167,214
349,333,213,338
358,281,-1,279
465,311,378,304
284,-1,-1,238
434,-1,168,363
464,162,377,331
424,300,489,335
-1,-1,-1,265
237,374,-1,277
326,288,361,376
-1,365,257,266
93,411,427,393
73,215,155,186
-1,438,248,260
338,295,143,-1
378,263,-1,-1
379,193,392,336
192,385,318,472
-1,-1,198,162
270,330,347,-1
176,-1,-1,396
465,137,445,345
317,310,341,420
143,319,226,224
401,286,480,-1
-1,326,92,220
288,355,384,251
269,467,376,225
437,160,441,-1
-1,161,487,332
241,265,-1,384
345,440,264,160
385,290,434,-1
311,405,-1,-1
341,349,422,-1
435,293,348,429
-1,253,462,303
330,131,-1,-1
342,-1,259,432
353,-1,483,229
480,124,263,-1
406,-1,197,294
380,412,336,-1
206,377,248,302
344,120,-1,426
424,339,-1,184
480,363,-1,-1
361,174,215,169
446,456,360,394
235,225,346,333
306,-1,419,271
-1,-1,284,-1
-1,434,353,-1
105,331,-1,341
263,423,282,233
499,352,496,-1
343,197,301,187
262,-1,-1,235
173,298,199,245
-1,-1,171,271
419,337,151,170
423,-1,159,339
383,312,-1,178
258,-1,173,-1
419,317,269,-1
463,-1,-1,219
306,200,186,469
495,228,265,182
480,440,359,-1
-1,230,306,326
432,309,470,311
209,363,348,334
457,281,-1,475
296,-1,168,296
-1,270,367,437
335,406,365,393
-1,271,-1,-1
397,136,87,339
380,215,-1,-1
305,406,-1,212
123,111,-1,283
446,259,-1,457
-1,464,487,-1
-1,197,222,-1
346,347,262,-1
293,361,497,120
472,170,339,441
158,205,199,314
-1,-1,-1,99
229,267,375,259
130,197,375,300
-1,403,414,-1
-1,373,297,306
-1,260,239,-1
199,332,276,-1
425,203,-1,322
411,241,180,-1
363,194,405,270
468,-1,251,483
327,405,159,339
229,312,263,-1
451,288,-1,-1
483,398,444,-1
355,-1,-1,-1
376,441,278,-1
413,300,211,316
411,301,286,-1
456,-1,213,311
395,131,358,-1
417,244,188,218
245,220,415,130
410,190,-1,313
277,438,230,134
230,302,152,234
161,459,-1,440
192,376,385,276
259,-1,253,-1
326,209,-1,-1
444,258,146,309
497,228,311,-1
152,383,356,443
297,307,427,-1
293,-1,172,-1
349,312,-1,329
240,222,348,247
-1,-1,496,380
-1,178,165,283
327,430,345,-1
379,447,-1,-1
477,-1,-1,180
291,327,-1,311
332,185,296,-1
446,306,335,468
219,204,392,424
306,313,254,124
-1,490,-1,310
382,399,417,243
388,217,379,195
312,292,105,294
395,106,477,-1
-1,330,114,-1
271,262,455,-1
245,-1,-1,472
205,267,192,354
294,354,467,375
223,479,173,318
151,269,394,407
493,252,190,-1
395,252,315,389
402,278,395,469
417,299,290,-1
188,311,472,-1
381,-1,210,-1
182,261,-1,-1
443,345,-1,392
275,-1,489,232
349,418,234,351
235,-1,310,124
446,250,404,189
423,225,299,296
449,207,82,-1
121,-1,323,-1
239,227,-1,373
256,283,173,279
176,-1,434,139
182,391,178,184
291,461,334,477
331,430,451,210
309,322,-1,285
362,294,141,396
486,213,488,-1
369,123,166,-1
391,455,209,177
-1,367,194,281
440,320,275,344
256,265,253,192
-1,147,332,-1
209,209,431,179
431,188,362,383
217,314,224,-1
256,248,-1,284
367,-1,459,130
332,139,242,316
-1,239,331,-1
419,229,215,414
418,-1,418,189
-1,495,357,-1
325,396,212,-1
245,203,-1,378
478,484,-1,-1
358,254,-1,453
258,338,-1,372
427,279,391,139
246,432,443,-1
373,-1,408,131
-1,-1,417,399
283,331,-1,-1
377,208,402,-1
267,364,184,297
426,215,197,-1
317,-1,200,-1
306,236,125,-1
499,384,378,397
248,233,-1,-1
155,254,89,275
275,485,193,-1
355,290,252,300
427,223,451,251
388,284,218,-1
466,471,286,446
482,261,-1,-1
261,265,397,238
221,256,264,-1
323,-1,233,357
307,359,246,341
91,-1,173,150
263,-1,367,-1
451,-1,280,-1
370,-1,-1,-1
-1,439,344,386
342,-1,-1,312
348,177,259,343
-1,218,425,493
-1,-1,-1,-1
288,-1,455,-1
323,183,418,303
417,238,303,471
-1,435,283,-1
112,281,384,-1
303,-1,404,-1
249,205,244,366
357,219,-1,-1
88,301,-1,-1
455,-1,-1,-1
68,331,-1,394
-1,-1,397,314
386,155,238,351
263,254,-1,379
351,-1,388,-1
-1,-1,273,367
494,487,431,338
302,95,296,131
379,275,-1,288
360,147,430,-1
-1,-1,419,129
186,357,282,323
307,159,-1,454
256,217,333,287
394,109,384,-1
-1,273,259,265
412,315,296,290
486,-1,-1,242
311,379,99,-1
429,145,-1,277
357,406,-1,124
369,214,260,451
187,182,-1,273
206,336,283,319
166,229,195,157
376,385,174,272
262,309,186,218
206,423,288,-1
323,314,-1,332
402,269,-1,336
-1,285,-1,389
251,346,304,-1
324,258,454,290
354,-1,147,-1
459,-1,409,-1
111,480,223,-1
194,-1,-1,322
353,-1,257,449
264,426,357,435
289,213,-1,-1
314,343,-1,418
368,-1,-1,274
157,250,420,337
440,387,419,-1
258,299,250,-1
250,467,91,-1
233,345,325,115
131,197,408,94
344,208,-1,-1
306,405,-1,-1
469,-1,195,-1
270,-1,478,247
365,269,140,-1
-1,485,197,369
389,210,165,314
333,-1,237,425
149,417,165,122
112,131,466,177
-1,280,-1,205
264,282,89,179
-1,256,382,236
389,386,387,-1
-1,412,474,288
494,192,-1,-1
262,394,411,438
393,-1,406,109
474,289,254,203
351,395,253,186
439,270,360,103
199,-1,-1,479
352,157,360,195
242,234,217,399
404,488,-1,413
210,100,365,-1
407,-1,256,197
396,-1,466,-1
146,372,289,174
294,-1,-1,485
498,293,143,-1
325,417,-1,252
493,470,-1,462
154,346,350,327
292,-1,-1,-1
-1,309,-1,389
306,181,368,325
309,-1,-1,83
342,461,-1,288
298,189,208,-1
426,457,-1,-1
-1,262,-1,-1
360,-1,-1,285
378,241,472,402
412,-1,-1,250
382,488,347,-1
294,-1,208,310
359,302,374,-1
302,156,217,249
195,381,431,302
176,149,427,281
314,205,-1,248
232,257,321,320
309,115,181,-1
206,82,425,435
330,287,130,-1
437,413,-1,493
355,465,219,-1
304,220,439,-1
313,228,488,122
332,359,307,387
205,346,478,-1
312,169,-1,-1
137,188,250,-1
265,301,436,-1
347,-1,371,253
266,342,-1,299
413,230,383,-1
182,-1,281,244
334,482,426,291
379,220,427,102
243,198,261,495
347,190,419,-1
-1,427,202,364
227,322,129,-1
188,221,340,477
-1,-1,412,300
455,123,-1,-1
197,-1,-1,-1
-1,154,279,449
486,-1,194,294
204,142,296,112
403,252,289,150
305,-1,270,209
470,340,326,210
390,217,310,439
377,378,-1,441
248,321,420,379
370,-1,168,158
-1,-1,256,99
383,-1,222,-1
172,-1,381,414
329,230,349,292
412,-1,-1,-1
360,228,226,-1
184,-1,-1,318
371,367,494,-1
-1,-1,364,193
438,-1,312,265
295,319,218,174
342,272,289,442
167,-1,438,393
-1,311,371,235
323,305,396,334
-1,216,353,-1
297,-1,-1,-1
374,328,334,198
291,-1,190,-1
194,130,114,301
424,230,316,-1
-1,358,-1,-1
416,93,344,261
273,-1,480,310
434,-1,260,-1
234,383,363,498
320,354,-1,268
316,401,-1,-1
352,192,-1,-1
397,269,-1,461
435,213,340,442
406,425,-1,317
222,257,281,395
265,247,360,239
463,-1,-1,-1
259,364,138,-1
331,374,163,255
464,223,-1,340
390,245,264,344
196,-1,386,363
399,229,404,298
408,-1,226,450
-1,437,188,-1
-1,-1,235,-1
207,338,-1,381
400,196,-1,-1
342,-1,394,-1
406,260,-1,224
299,-1,135,251
173,225,362,337
404,444,-1,460
186,259,250,228
236,189,-1,430
249,142,294,170
432,354,329,-1
303,310,237,-1
157,246,281,168
-1,298,294,436
265,228,280,-1
305,135,449,-1
183,340,374,454
230,203,354,188
417,-1,287,296
-1,-1,-1,484
240,500,274,-1
346,186,216,-1
301,-1,-1,372
342,279,-1,162
364,160,366,-1
407,270,474,-1
444,485,246,177
232,295,280,143
267,412,114,105
215,79,109,248
207,-1,-1,299
458,415,437,182
275,431,-1,124
456,141,279,335
-1,213,378,-1
452,310,-1,450
201,-1,378,-1
218,308,306,105
352,291,472,-1
310,339,371,409
299,278,175,168
390,382,188,493
358,170,-1,302
391,-1,309,229
124,-1,-1,130
436,335,460,302
460,260,-1,-1
409,310,290,-1
200,294,-1,395
192,-1,-1,398
264,449,233,-1
364,140,185,295
329,-1,-1,356
287,489,204,-1
125,264,-1,178
213,478,284,-1
87,412,-1,435
75,233,438,-1
376,402,207,-1
336,269,313,257
-1,-1,242,400
338,289,-1,183
280,412,144,-1
90,280,209,-1
313,329,389,409
261,126,-1,-1
485,296,469,295
311,381,-1,486
306,-1,437,412
454,279,388,395
243,363,347,-1
252,373,458,258
292,-1,-1,-1
387,365,243,282
112,224,409,420
230,257,311,213
465,182,385,-1
283,212,-1,-1
130,-1,221,-1
389,-1,-1,238
337,279,218,-1
460,371,155,-1
180,146,398,185
361,-1,-1,-1
256,122,442,271
324,235,296,319
226,487,-1,-1
206,-1,407,-1
429,168,181,239
204,-1,370,169
-1,278,322,-1
444,286,249,304
433,-1,-1,353
419,163,355,85
108,284,359,-1
205,-1,310,270
313,-1,-1,-1
225,452,198,120
334,-1,202,-1
352,347,-1,444
418,327,267,-1
180,407,312,330
264,250,201,224
276,454,460,-1
262,388,442,-1
447,-1,298,302
299,311,-1,-1
269,159,-1,-1
344,-1,-1,355
232,269,348,-1
347,396,-1,145
313,184,412,-1
322,-1,176,261
232,414,275,-1
209,413,400,250
350,205,360,-1
162,293,198,179
492,374,-1,303
401,379,189,-1
269,-1,171,-1
370,319,84,-1
493,-1,111,-1
385,245,308,341
391,348,286,469
315,317,172,336
273,-1,195,-1
265,217,-1,368
400,458,-1,375
198,-1,267,341
414,353,256,423
290,329,473,-1
298,143,-1,484
415,380,404,-1
204,429,291,197
327,488,184,285
-1,209,433,398
275,370,-1,-1
265,222,300,176
123,202,-1,-1
430,141,247,335
420,288,336,186
465,370,167,-1
356,280,413,332
174,332,464,349
419,430,148,342
325,301,283,399
298,105,91,-1
348,480,317,184
408,259,123,-1
278,168,-1,307
-1,309,-1,-1
300,277,-1,305
408,346,231,-1
184,165,431,209
403,-1,266,287
386,442,-1,417
252,375,203,430
385,249,475,449
352,358,366,219
-1,158,302,-1
206,-1,405,323
227,248,-1,-1
-1,-1,-1,237
309,-1,282,191
425,343,347,-1
368,363,334,-1
443,252,-1,-1
500,425,401,139
352,193,-1,232
-1,108,295,317
247,150,427,473
315,-1,-1,490
191,208,344,-1
220,499,400,485
328,210,275,191
423,-1,366,-1
409,314,-1,445
467,246,311,-1
313,373,103,429
293,360,168,191
241,-1,173,296
-1,354,-1,-1
151,251,-1,224
366,286,-1,-1
0.904,0.784,0.738,0.661
320.524336283186,295.367346938775,302.269647696477,301.543116490166
0,3,9,13
3,7,11,16
